nom;id;url;daily_price;weekly_price;description;img_link;tag_list;img_id;title_nl;text_nl
CHARIOT ÉLÉVATEUR ÉLECTRIQUE 2,5 TONNES;13527.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/chariots-elevateurs-batterie/chariot-elevateur-electrique-25-tonnes;p.s.d.;p.s.d.;Une chariot élévateur sans émission pour un usage intérieur et extérieur sans perte de productivité. Le niveau de prestation de ce chariot élévateur est comparable à celui des chariots élévateurs à moteur thermique.équipé(e) d'un mécanisme de sécurité sideshift;https://www.boels.be/assets/modules/products/chariot_elevateur_electrique_25_tonnes_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire + Boels Evolution;https@__www.boels.be_assets_modules_products_chariot_elevateur_electrique_25_tonnes_big_1.jpg;ELEKTRISCHE HEFTRUCK 2,5 TON;Een emissievrije heftruck voor zowel binnen- als buiten gebruik zonder dat u hoeft in te boeten op productiviteit. Het prestatieniveau van deze heftruck is vergelijkbaar met vorkheftrucks met verbrandingsmotoren.Uitgerust met sideshift
CHARIOT ÉLÉVATEUR ÉLECTRIQUE 3,0 TONNES;;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/chariots-elevateurs-batterie/chariot-elevateur-electrique-30-tonnes;p.s.d.;p.s.d.;Ce chariot élévateur électrique avancé pour un usage intérieur ou extérieur fournit des prestations comparables à celles des chariots élévateurs à moteur diesel. Ce chariot élévateur peut être utilisé pour des applications très lourdes ou pour le traitement de plusieurs charges. Avec ce chariot élévateur vous disposez d'une alternative sans émission de CO2 sans perte de productivité.ONE CALL 070-22 28 18 (€ 0,15 p/min.);https://www.boels.be/assets/modules/products/chariot_elevateur_electrique_30_tonnes_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_chariot_elevateur_electrique_30_tonnes_big_1.jpg;;
CHARIOT ÉLÉVATEUR ÉLECTRIQUE 3,5 TONNES;13529.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/chariots-elevateurs-batterie/chariot-elevateur-electrique-35-tonnes;p.s.d.;p.s.d.;Ce chariot élévateur électrique avancé pour un usage intérieur ou extérieur fournit des prestations comparables à celles des chariots élévateurs à moteur diesel. Ce chariot élévateur peut être utilisé pour des applications très lourdes ou pour le traitement de plusieurs charges. Avec ce chariot élévateur vous disposez d'une alternative sans émission de CO2 sans perte de productivité.équipé(e) d'un mécanisme de sécurité sideshift;https://www.boels.be/assets/modules/products/chariot_elevateur_electrique_35_tonnes_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire + Boels Evolution;https@__www.boels.be_assets_modules_products_chariot_elevateur_electrique_35_tonnes_big_1.jpg;ELEKTRISCHE HEFTRUCK 3,5 TON;Deze geavanceerde elektrische heftruck voor zowel binnen- als buiten gebruik levert prestaties die gelijkwaardig zijn aan de dieselheftrucks. Deze heftruck kan worden ingezet bij zeer zware toepassingen of het behandelen van meerdere lasten. Met deze heftruck heeft u een emissievrij alternatief dat niet ten koste gaat van productiviteit.Uitgerust met sideshift
CHARIOT ÉLÉVATEUR ÉLECTRIQUE 5 TONNES;12034.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/chariots-elevateurs-batterie/chariot-elevateur-electrique-5-tonnes;p.s.d.;p.s.d.;Ces chariots élévateurs lourds fournissent des prestations comparables à celles des chariots élévateurs à moteur thermique. Mais avec ce chariot élévateur vous disposez d'une alternative sans émission de CO2 qui ne nuit pas à la productivité.Utilisation intérieure-extérieureéquipé(e) d'un mécanisme de sécurité sideshift;https://www.boels.be/assets/modules/products/chariot_elevateur_electrique_5_tonnes_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire + Boels Evolution;https@__www.boels.be_assets_modules_products_chariot_elevateur_electrique_5_tonnes_big_1.jpg;ELEKTRISCHE HEFTRUCK 5 TON;Deze zware elektrische heftruck levert prestaties die vergelijkbaar zijn met een verbrandingsheftruck. Maar met deze heftruck heeft u een emissievrij alternatief dat niet ten koste gaat van de productiviteit.Zowel binnen als buiten inzetbaarUitgerust met sideshift
CHARIOTS ÉLÉVATEURS ÉLECTRIQUES 5 - 22 TONNES;;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/chariots-elevateurs-batterie/chariots-elevateurs-electriques-5-22-tonnes;p.s.d.;p.s.d.;Utilisation intérieure-extérieureONE CALL 070-22 28 18 (€ 0,15 p/min.);https://www.boels.be/assets/modules/products/chariots_elevateurs_electriques_5_22_tonnes_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_chariots_elevateurs_electriques_5_22_tonnes_big_1.jpg;;
CHARIOT ÉLÉVATEUR POUR TERRAINS SEMI-DIFFICILES 2,5 TONNES;12037.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/chariots-elevateurs-terrains-difficiles-diesel/chariot-elevateur-pour-terrains-semi-difficiles-25-tonnes;p.s.d.;p.s.d.;Polyvalent, très compact et puissant. Ce chariot élévateur lève, déplace et manœuvre efficacement toute charge jusqu'à 2,5 tonnes sur un terrain accidenté.4 roues motricesAvec déplacement latéralMât free liftCabine complète avec visibilité alentourVersion avec des pneus multi-use;https://www.boels.be/assets/modules/products/chariot_elevateur_pour_terrains_semi_difficiles_25_tonnes_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire + Telematics;https@__www.boels.be_assets_modules_products_chariot_elevateur_pour_terrains_semi_difficiles_25_tonnes_big_1.jpg;HEFTRUCK SEMI RUW TERREIN 2,5 TON;Veelzijdig, zeer compact en krachtig. Deze heftruck tilt, verplaatst en manoeuvreert efficiënt elke vracht tot 2,5 ton op zeer onregelmatig terrein.4-wielaandrijvingUitgevoerd met sideshiftFree lift mastVolledige cabine met rondom zichtUitgevoerd met multi-use banden
CHARIOT ÉLÉVATEUR POUR TERRAINS DIFFICILES 3 TONNES;12062.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/chariots-elevateurs-terrains-difficiles-diesel/chariot-elevateur-pour-terrains-difficiles-3-tonnes-1;p.s.d.;p.s.d.;Charger, décharger et déplacer votre chargement sans problème sur un terrain inégal et difficile. Idéal pour le montage / démontage de matériel pour événements et pour le secteur du bâtiment.4 roues motricesAvec déplacement latéralMât free visibilityCabine complète avec visibilité alentourLivrable en option avec pneus pour terrain accidenté;https://www.boels.be/assets/modules/products/chariot_elevateur_pour_terrains_difficiles_3_tonnes_1_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire + Telematics;https@__www.boels.be_assets_modules_products_chariot_elevateur_pour_terrains_difficiles_3_tonnes_1_big_1.jpg;HEFTRUCK RUW TERREIN 3 TON;Probleemloos laden, lossen en verplaatsen van uw vracht in ongelijk en ruw terrein. Ideaal voor opbouwen / afbouwen van evenementen en voor in de bouwsector.4-wielaandrijvingUitgevoerd met sideshiftFree visibility mastVolledige cabine met rondom zichtOptioneel verkrijgbaar met ruw terrein banden
CHARIOT ÉLÉVATEUR POUR TERRAINS DIFFICILES 3 TONNES;12080.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/chariots-elevateurs-terrains-difficiles-diesel/chariot-elevateur-pour-terrains-difficiles-3-tonnes;p.s.d.;p.s.d.;Charger, décharger et déplacer votre chargement sans problème sur un terrain inégal et difficile. Idéal pour le montage / démontage de matériel pour événements et pour le secteur du bâtiment.4 roues motricesAvec déplacement latéralMât free visibilityCabine complète avec visibilité alentourPneus herbe disponibles en option;https://www.boels.be/assets/modules/products/chariot_elevateur_pour_terrains_difficiles_3_tonnes_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire + Telematics;https@__www.boels.be_assets_modules_products_chariot_elevateur_pour_terrains_difficiles_3_tonnes_big_1.jpg;HEFTRUCK RUW TERREIN 3 TON;Probleemloos laden, lossen en verplaatsen van uw vracht in ongelijk en ruw terrein. Ideaal voor opbouwen / afbouwen van evenementen en voor in de bouwsector.4-wielaandrijvingUitgevoerd met sideshiftFree visibility mastVolledige cabine met rondom zichtOptioneel verkrijgbaar met grasbanden
CHARIOT ÉLÉVATEUR POUR TERRAINS DIFFICILES 4 TONNES;12083.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/chariots-elevateurs-terrains-difficiles-diesel/chariot-elevateur-pour-terrains-difficiles-4-tonnes;p.s.d.;p.s.d.;Compact, maniable, sur, facile à conduire en toutes circonstances et convient pour presque tous les terrains. Ce chariot élévateur pour terrain difficile lève et déplace toutes vos charges lourdes.4 roues motricesAvec déplacement latéralMât free liftCabine complète avec visibilité alentourUniquement disponible avec des pneus industriels;https://www.boels.be/assets/modules/products/chariot_elevateur_pour_terrains_difficiles_4_tonnes_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_chariot_elevateur_pour_terrains_difficiles_4_tonnes_big_1.jpg;HEFTRUCK RUW TERREIN 4 TON;Compact, wendbaar, veilig, goed bestuurbaar in alle omstandigheden en geschikt voor nagenoeg alle terreinen. Deze ruw terrein heftruck tilt en verplaatst al uw zware lasten.4-wielaandrijvingUitgevoerd met sideshiftFree lift mastVolledige cabine met rondom zichtAlleen verkijgbaar met industrie banden
CHARIOT ÉLÉVATEUR POUR TERRAINS DIFFICILES 4 TONNES;13835.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/chariots-elevateurs-terrains-difficiles-diesel/chariot-elevateur-pour-terrains-difficiles-4-tonnes-1;p.s.d.;p.s.d.;;;;;HEFTRUCK RUW TERREIN 4 TON;
CHARIOT ÉLÉVATEUR POUR TERRAINS DIFFICILES 5 TONNES;12077.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/chariots-elevateurs-terrains-difficiles-diesel/chariot-elevateur-pour-terrains-difficiles-5-tonnes;p.s.d.;p.s.d.;Compact, maniable, sur, facile à conduire en toutes circonstances et convient pour presque tous les terrains. Ce chariot élévateur pour terrain difficile lève et déplace toutes vos charges lourdes.4 roues motricesAvec déplacement latéralMât free liftCabine complète avec visibilité alentourUniquement disponible avec des pneus industriels;https://www.boels.be/assets/modules/products/chariot_elevateur_pour_terrains_difficiles_5_tonnes_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire + Telematics;https@__www.boels.be_assets_modules_products_chariot_elevateur_pour_terrains_difficiles_5_tonnes_big_1.jpg;HEFTRUCK RUW TERREIN 5 TON;Compact, wendbaar, veilig, goed bestuurbaar in alle omstandigheden en geschikt voor nagenoeg alle terreinen. Deze ruw terrein heftruck tilt en verplaatst al uw zware lasten.4-wielaandrijving
CHARIOT ÉLÉVATEUR POUR TERRAINS DIFFICILES 5 TONNES;13836.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/chariots-elevateurs-terrains-difficiles-diesel/chariot-elevateur-pour-terrains-difficiles-5-tonnes-1;p.s.d.;p.s.d.;;;;;HEFTRUCK RUW TERREIN 5 TON;
FOURCHES DE DÉPLACEMENT;;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/fourches-de-deplacement-1;€ 31,46;€ 78,65;Le recours à des rallonges permet une utilisation optimale du chariot élévateur. Comme les rallonges confèrent à votre chariot élévateur une plus grande surface portante, vous bénéficiez de davantage de possibilités, comme le déplacement de palettes surdimensionnées. Pour les diagrammes de charge, la rallonge maximale ne peut dépasser 50% des fourches existantes.Facile d'ajouter des rallonges aux fourches existantesIdéal pour des charges et palettes atypiques;https://www.boels.be/assets/modules/products/fourches_de_deplacement_1_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_fourches_de_deplacement_1_big_1.jpg;;
BALAYEUSE UNIVERSELLE;10149.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/balayeuse-universelle;€ 99,22;€ 297,66;Brosse à balayer avec bac de récupération pour le nettoyage de terrains extérieurs, parkings et routes.Convient pour les chargeuses sur roues à partir d'une capacité de 0,65 m³, les chariots élévateurs avec une puissance de levage de 2,5 tonnes ou les chariots télescopiques avec une capacité de levage de 2,5 tonnes.Angle de balayage réglable à gauche et à droiteAvec brumisateur d'eauSystème d'attache rapide;https://www.boels.be/assets/modules/products/balayeuse_universelle_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection auditive obligatoire + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_balayeuse_universelle_big_1.jpg;VEEGMACHINE UNIVERSEEL;Veegborstel met opvangbak voor het vegen van buitenterreinen, parkeerplaatsen en wegen.Geschikt vanaf wielladers 0,65 m³ bakinhoud, heftruck 2,5 ton hefvermogen of verreiker 2,5 ton hefvermogenInstelbare veeghoek naar links en rechtsMet watervernevelaarSnelwisselsysteem
CROCHET DE LEVAGE RÉGLABLE;13513.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/crochet-de-levage-reglable;€ 56,87;€ 142,18;Réglable en 14 positions de longueur et de hauteurBras de levage télescopique de 2 000 à 3 700 mmFacile à transformer en un instrument de levage puissant;https://www.boels.be/assets/modules/products/crochet_de_levage_reglable_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Casque de protection obligatoire + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_crochet_de_levage_reglable_big_1.jpg;VERSTELBARE HIJSHAAK;Verstelbaar in 14 lengte- en hoogtepositiesTelescopisch verstelbare kraanarm van 2.000 tot 3.700 mmEenvoudige ombouw tot een krachtig hijswerktuig
CROCHET DE LEVAGE FIXE JUSQU’À 4 000 KG;13547.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/crochet-de-levage-fixe-jusqua-4-000-kg;p.s.d.;p.s.d.;Montage sur les fourches d'un chariot élévateur ou d'un chariot télescopique;https://www.boels.be/assets/modules/products/crochet_de_levage_fixe_jusqua_4_000_kg_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Casque de protection obligatoire + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_crochet_de_levage_fixe_jusqua_4_000_kg_big_1.jpg;VASTE HIJSHAAK 4.000 KG;Montage op de vorken van heftruck of verreiker
CONTAINER BASCULANT;12499.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/container-basculant;€ 108,90;€ 56,87;Facile à soulever avec chariot à fourches ou transpalette manuelAvec système de basculement avec retour à videFacile à monter et pratique;https://www.boels.be/assets/modules/products/container_basculant_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_container_basculant_big_1.jpg;KANTELCONTAINER;Eenvoudig op te pakken met vorkheftruck of handpallettruckUitgevoerd met kantelsysteem, komt leeg in positie terugEenvoudig te monteren en praktisch in gebruik
CONTENEUR BASCULANT 1200 L;12622.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/conteneur-basculant-1200-l;€ 121,00;€ 108,90;Facile à soulever avec chariot à fourches ou transpalette manuelAvec système de basculement avec retour à videFacile à monter et pratique;https://www.boels.be/assets/modules/products/conteneur_basculant_1200_l_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_conteneur_basculant_1200_l_big_1.jpg;KANTELCONTAINER, 1200 L;Eenvoudig op te pakken met vorkheftruck of handpallettruckUitgevoerd met kantelsysteem, komt leeg in positie terugEenvoudig te monteren en praktisch in gebruik
RENVERSEUR DE CAISSE;;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/renverseur-de-caisse;p.s.d.;p.s.d.;Le retourneur de caisses est particulièrement robuste et peut être monté sur sur quasi tout type de chariot élévateur et chariot télescopique de Boels. La course de retournement des retourneurs de caisses est standard de 180° et orientée vers la gauche.Construction robusteS'adapte à quasi chaque type de chariot élévateurCourse de basculement 180° standard, orientée vers la gaucheONE CALL 070-22 28 18 (€ 0,15 p/min.);https://www.boels.be/assets/modules/products/renverseur_de_caisse_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_renverseur_de_caisse_big_1.jpg;;
BALANCES MOBILES;;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/balances-mobiles;p.s.d.;p.s.d.;Boels loue des appareils et composants de pesage professionnels destinés à l'industrie, aux laboratoires, au secteur agricole, au commerce et à la logistique. Un certificat d'étalonnage ou de calibrage est disponible sur simple demande.ONE CALL 070-22 28 18 (€ 0,15 p/min.);https://www.boels.be/assets/modules/products/balances_mobiles_big_1.jpg;;https@__www.boels.be_assets_modules_products_balances_mobiles_big_1.jpg;;
