nom;id;url;daily_price;weekly_price;description;title_nl;text_nl
BALAYEUSE UNIVERSELLE;10149.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/balayeuse-universelle;99,22;297,66;Brosse à balayer avec bac de récupération pour le nettoyage de terrains extérieurs, parkings et routes.Convient pour les chargeuses sur roues à partir d'une capacité de 0,65 m³, les chariots élévateurs avec une puissance de levage de 2,5 tonnes ou les chariots télescopiques avec une capacité de levage de 2,5 tonnes.Angle de balayage réglable à gauche et à droiteAvec brumisateur d'eauSystème d'attache rapide;VEEGMACHINE UNIVERSEEL;Veegborstel met opvangbak voor het vegen van buitenterreinen, parkeerplaatsen en wegen.Geschikt vanaf wielladers 0,65 m³ bakinhoud, heftruck 2,5 ton hefvermogen of verreiker 2,5 ton hefvermogenInstelbare veeghoek naar links en rechtsMet watervernevelaarSnelwisselsysteem
CROCHET DE LEVAGE RÇ?GLABLE;13513.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/crochet-de-levage-reglable;56,87;142,18;Réglable en 14 positions de longueur et de hauteurBras de levage télescopique de 2 000 à 3 700 mmFacile à transformer en un instrument de levage puissant;VERSTELBARE HIJSHAAK;Verstelbaar in 14 lengte- en hoogtepositiesTelescopisch verstelbare kraanarm van 2.000 tot 3.700 mmEenvoudige ombouw tot een krachtig hijswerktuig
CROCHET DE LEVAGE FIXE JUSQU'Ç? 4 000 KG;13547.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/crochet-de-levage-fixe-jusqua-4-000-kg;p.s.d.;p.s.d.;Montage sur les fourches d'un chariot élévateur ou d'un chariot télescopique;VASTE HIJSHAAK 4.000 KG;Montage op de vorken van heftruck of verreiker
CONTAINER BASCULANT;12499.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/container-basculant;108,9;31,46;Facile à soulever avec chariot à fourches ou transpalette manuelAvec système de basculement avec retour à videFacile à monter et pratique;KANTELCONTAINER;Eenvoudig op te pakken met vorkheftruck of handpallettruckUitgevoerd met kantelsysteem, komt leeg in positie terugEenvoudig te monteren en praktisch in gebruik
CONTENEUR BASCULANT 1200 L;12622.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/conteneur-basculant-1200-l;121; ;Facile à soulever avec chariot à fourches ou transpalette manuelAvec système de basculement avec retour à videFacile à monter et pratique;KANTELCONTAINER, 1200 L;Eenvoudig op te pakken met vorkheftruck of handpallettruckUitgevoerd met kantelsysteem, komt leeg in positie terugEenvoudig te monteren en praktisch in gebruik
RENVERSEUR DE CAISSE;;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/renverseur-de-caisse;p.s.d.;p.s.d.;Le retourneur de caisses est particulièrement robuste et peut être monté sur sur quasi tout type de chariot élévateur et chariot télescopique de Boels. La course de retournement des retourneurs de caisses est standard de 180° et orientée vers la gauche.Construction robusteS'adapte à quasi chaque type de chariot élévateurCourse de basculement 180° standard, orientée vers la gaucheONE CALL 070-22 28 18 ( 0,15 p/min.);;
BALANCES MOBILES;;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/balances-mobiles;p.s.d.;p.s.d.;Boels loue des appareils et composants de pesage professionnels destinés à l'industrie, aux laboratoires, au secteur agricole, au commerce et à la logistique. Un certificat d'étalonnage ou de calibrage est disponible sur simple demande.ONE CALL 070-22 28 18 ( 0,15 p/min.);;
PONT DE CHARGEMENT MOBILE;15049.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/accessoires-chariots-elevateurs/pont-de-chargement-mobile;p.s.d.;p.s.d.;Pont de chargement très maniable permettant de charger / décharger rapidement des conteneurs et des camions lorsque vous ne disposez pas d'équipements de chargement fixes.;LAADBRUG MOBIEL;Eenvoudige verrijdbare laadbrug om snel en veilig containers en vrachtwagens te laden en/of lossen, daar waar geen vaste laad-/losmogelijkheden beschikbaar zijn.In hoogte verstelbaarEenvoudig verplaatsbaarVoorzien van antislip profiel voor meer grip
TRANSPALETTE 2,5 TONNES;12029.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/transpalette-25-tonnes;36,3;90,75;Un transpalette est une alternative compacte et économique aux transpalettes électriques. Facile d'utilisation, même si vous ne faites pas quotidiennement des travaux logistiques.;PALLETWAGEN 2,5 TON;Een palletwagen is het voordelige en compacte alternatief voor een elektrische pallettruck. Eenvoudig in gebruik, ook als u niet dagelijks logistiek werk verricht.Handhydraulische uitvoering met bedieningshendelNauwkeurig regelbare daalsnelheidEenvoudig in gebruik
TRANSPALETTE 1 TONNE EXTRA LONG;12056.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/transpalette-1-tonne-extra-long;48,4;121;Un transpalette est une alternative compacte et économique aux transpalettes électriques. Facile d'utilisation, même si vous ne faites pas quotidiennement des travaux logistiques.;PALLETWAGEN 1 TON EXTRA LANG;Een palletwagen is het voordelige en compacte alternatief voor een elektrische pallettruck. Eenvoudig in gebruik, ook als u niet dagelijks logistiek werk verricht.Handhydraulische uitvoering met bedieningshendelNauwkeurig regelbare daalsnelheidEenvoudig in gebruik
TRANSPALETTE MANUEL Ç? Ç?LÇ?VATION HAUTE 1 TONNES;13515.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/transpalette-manuel-a-elevation-haute-1-tonnes;53,24;133,1;Le transpalette haute élévation est une combinaison ergonomique d'un transpalette et d'une table de levage. Convient pour le transport et le levage de charges palettisées. La hauteur de levage maximale de ce transpalette haute élévation est de 80 cm.Modèle hydraulique manuel avec timon de directionVitesse de descente réglable avec précisionCombinaison d'un transpalette et d'une table élévatrice;HOOGHEFFENDE PALLETWAGEN 1 TON;De hoogheffende palletwagen is een ergonomische combinatie van een pallettruck en een heftafel. Geschikt voor transport en heffen van gepalletiseerde lasten. De maximale hefhoogte van deze hoogheffende palletwagen bedraagt 80 cm.Handhydraulische uitvoering met bedieningshendelNauwkeurig regelbare daalsnelheidCombinatie van een pallettruck en een heftafel
TRANSPALETTE PESEUR JUSQU'Ç? 2 TONNES;13523.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/transpalette-peseur-jusqua-2-tonnes;87,12;217,8;Le transpalette peseur vous permet de contrÇïler aisément le poids de votre cargaison. Facile d'utilisation, même si vous ne faites pas quotidiennement des travaux logistiques.Modèle hydraulique manuel avec timon de directionVitesse de descente réglable avec précisionCorrection du point zéro manuelle et automatiqueTare (brute/nette)Haute précision de +/- 0,1 % de la capacité nominaleCapacité de la batterie dans le cadre d'un usage continu 28 heures;WEGENDE PALLETWAGEN TOT 2 TON;Met de wegende palletwagen controleert u eenvoudig het gewicht van uw vracht. Eenvoudig in gebruik, ook als u niet dagelijks logistiek werk verricht.Handhydraulische uitvoering met bedieningshendelNauwkeurig regelbare daalsnelheidAutomatische en handmatige nulpuntcorrectieTareren (bruto/netto)Hoge nauwkeurigheid van +/- 0.1% van de nominale capaciteitBatterijcapaciteit bij continu gebruik 28 uur
TRANSPALETTE POUR TERRAINS ACCIDENTÇ?S;32144.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/transpalette-pour-terrains-accidentes;p.s.d.;p.s.d.;Ce transpalette manuel a été conçu pour déplacer des charges palettisées (briques et matériaux de construction) sur des terrains accidentés.Construction solide et robustePeut aisément être déplacé par une seule personne;RUW TERREIN PALLETWAGEN;Zeer geschikt om op bouwplaatsen paletten met materialen te vervoeren. De robuuste constructie is voorzien van een handbediend hydraulisch systeem. De grote wielen zorgen er voor dat men deze pallettruck zelfs op oneven terrein makkelijk kan manouvreren.Solide robuuste constructieProbleemloos door één persoon te verplaatsen
TRANSPALETTE 2,2 TONNES, CONDUCTEUR DEBOUT, Ç?LECTRIQUE;12033.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/transpalette-22-tonnes-conducteur-debout-electrique;p.s.d.;p.s.d.;L'alternative au gerbeur à conducteur accompagnant si vous avez des charges plus lourdes ou des trajets plus longs. Tout à fait indiqué pour le chargement et le déchargement de camions. Cet transpalette électrique est équipé d'un marchepied. Ce qui vous permet de parcourir des distances plus longues, grâce notamment à sa surprenante grande vitesse.Compact et facilement manoeuvrable dans des espaces étroitsGrande capacité de batterie, chargeur inclusSécurité accrue grâce à la grande stabilité latérale et la bonne tenue de route en cas de freinageAvec place debout;PALLETTRUCK 2,2 TON STAAND ELEKTRISCH;Hét alternatief voor de meeloopstapelaar als u zwaardere ladingen heeft of meer meters maakt. Zeer geschikt voor het laden en lossen van vrachtwagens. Deze elektrische pallettruck is voorzien van een staanplaats. Daarmee legt u snel grotere afstanden af, zeker dankzij de verrassend hoge rijsnelheid.Compact en wendbaar in nauwe ruimtesHoge batterijcapaciteit, acculader meegeleverdExtra veilig door hoge zijwaartse stabiliteit en koersvastheid bij het remmenVoorzien van staanplaats
TRANSPALETTE 2 TONNES, CONDUCTEUR ACCOMPAGNANT, Ç?LECTRIQUE;13528.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/transpalette-2-tonnes-conducteur-accompagnant-electrique;p.s.d.;p.s.d.;Ce transpalette peut être utilisé lorsque la charge est trop lourde pour un transpalette classique. Très maniable et idéal pour charger et décharger des camions.Compact et facilement manoeuvrable dans des espaces étroits;PALLETTRUCK 2 TON MEELOOP ELEKTRISCH;Deze pallettruck is inzetbaar wanneer de lading te zwaar is voor een palletwagen. Zeer wendbaar en dus uitermate geschikt voor bijvoorbeeld het laden en lossen van vrachtwagens.Compact en wendbaar in nauwe ruimtesHoge batterijcapaciteit, acculader meegeleverdExtra veilig door hoge zijwaartse stabiliteit en koersvastheid bij het remmen
POWERMOVER 1.250 KG;11836.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/powermover-1.250-kg;181,5;363;Moyen de transport ergonomique pour déplacer du matériel de chantier, entre autres, de manière à ne pas générer de surcharge physique et éviter les blessures.Pneus remplis de mousse antifuitePuissant moteur électrique avec système de freinage magnétiqueModèle compact et robusteFacile à utiliser;POWERMOVER 1.250 KG;Ergonomisch transportmiddel om op o.a. bouwplaatsen materiaal te vervoeren zodat de mens zelf niet onnodig belast wordt waardoor er minder kans is op kwetsuren.Lekvrije foam filled bandenKrachtige elektrische motor voorzien van magnetisch remsysteemCompacte en robuuste uitvoeringGemakkelijk te bedienen
GERBEUR Ç? CONDUCTEUR ACCOMPAGNANT 1.200 KG Ç?LECTRIQUE;;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/gerbeur-a-conducteur-accompagnant-1.200-kg-electrique;p.s.d.;p.s.d.;ONE CALL 070-22 28 18 ( 0,15 p/min.);;
GERBEUR Ç? CONDUCTEUR ACCOMPAGNANT 1.400 KG Ç?LECTRIQUE;13533.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/gerbeur-a-conducteur-accompagnant-1.400-kg-electrique;p.s.d.;p.s.d.;Le gerbeur avec la plus petite largeur de passage possible permet de travailler dans des espaces très restreints. La capacité de levage de 1 400 kg est plus que suffisante pour les palettes et charges courantes. Très maniable, facile à utiliser, LA solution si vous n'avez pas besoin de parcourir des distances trop longues.;MEELOOPSTAPELAAR 1.400 KG ELEKTRISCH;De stapelaar met de kleinst mogelijke gangpadbreedte, maakt het mogelijk werk te verzetten in zeer compacte ruimtes. Het hefvermogen van 1.400 kg is meer dan genoeg voor gangbare pallets en ladingen. Zeer wendbaar, zeer eenvoudig te bedienen, dé oplossing als u niet al te grote afstanden hoeft af te leggen.Optimale manoeuvreerbaarheidVrij zicht bij zowel oppakken als wegzetten van pallets
GERBEUR Ç? CONDUCTEUR ACCOMPAGNANT 1.600 KG Ç?LECTRIQUE;;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/gerbeur-a-conducteur-accompagnant-1.600-kg-electrique;p.s.d.;p.s.d.;ONE CALL 070-22 28 18 ( 0,15 p/min.);;
GERBEUR Ç? CONDUCTEUR PORTÇ?;12081.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/gerbeur-a-conducteur-porte;p.s.d.;p.s.d.;Chariot élévateur compact pour entrepÇïts, pour travailler entre les rayonnages et les casiers. Confortable et sÇ¯r grâce au siège réglable du conducteur Ainsi, le conducteur a une bonne vue constante sur le chargement qu'elle qu'en soit la longueur. La commande est conviviale, l'accélération et la puissance de freinage sont inégalées.;REACHTRUCK;Compacte magazijnheftruck om tussen stellingen en rekken te werken. Comfortabel en veilig, dankzij de verstelbare chauffeursstoel. Hierdoor heeft de chauffeur altijd goed zicht op de lading, ongeacht zijn lengte. De bediening is overzichtelijk, de acceleratie en het remvermogen zijn ongeëvenaard.Uitstekend zicht voor de bestuurderOverzichtelijke bedieningUitstekend acceleratie- en remvermogen
GERBEUR 2,5 TONNES;;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/gerbeur-25-tonnes;p.s.d.;p.s.d.;ONE CALL 070-22 28 18 ( 0,15 p/min.);;
;;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transpalettes/tracteur-industriel;36,3;48,4;;;
CHARIOT Ç? TRACTION MANUELLE;12126.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transporter-1/chariot-a-traction-manuelle;21,78;54,45;Transportez-vous des paquets lourds sur une distance limitée ? Ce chariot à traction manuelle est une bonne option. Ce chariot est manoeuvrable par sa commande à longeron et à couronne sphérique. A fait ses preuves dans les entrepÇïts ou les déménagements.;HANDTREKWAGEN;Vervoert u zware pakketten over overzichtelijke afstand? Dan is een handtrekwagen een goede optie. De wagen is wendbaar door de draaischamelbesturing met kogelkrans. Bewijst zijn diensten in een magazijn, of bij verhuizingen.Dissel opklapbaar met valbeveiliging
CONVOYEUR ACCORDÇ?ON Ç? ROULEAUX;11864.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transporter-1/convoyeur-accordeon-a-rouleaux;77,44;193,6;Ce convoyeur accordéon est l'outil idéal pour déplacer horizontalement des biens (conditionnés). Pensez à cet effet au chargement/déchargement de conteneurs et de camions. La portance entre deux supports est d'environ 120 kg.;HARMONICA ROLLENBAAN;De harmonica rollenbaan is een ideaal hulpmiddel voor het horizontaal verplaatsen van (verpakte) goederen. Denk hierbij aan het laden/lossen van containers en vrachtwagens. De draagkracht tussen 2 ondersteuningen bedraagt ca. 120 kg.
CONTENEUR ROULANT;;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transporter-1/conteneur-roulant;p.s.d.;p.s.d.;Idéal pour chaque déménagement : le conteneur mobile de Boels ! Disponible de manière standard en modèle 3-cÇïtés, informez-vous auprès des spécialistes de Boels One Call pour des modèles différents et pour un support de projet.ONE CALL 070-22 28 18 ( 0,15 p/min.);;
CHARIOT POUR PLAQUES;39021.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transporter-1/chariot-pour-plaques;p.s.d.;p.s.d.;Un must lorsque de gros volumes de plaques de plâtre encombrantes doivent être déplacés sur le site.Grands étriers pour une bonne prise;PLATENKAR;Robuuste constructie voor het snel verplaatsen van plaatmaterialen. Voorzien van grote vrij draaiende wielen, waarvan 2 zijn voorzien van een rem, die het gemakkelijk maken om de kar inclusief vracht te manouvreren.Grote beugels voor veel houvast
DIABLE 2 ROUES;12030.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transporter-1/diable-2-roues;12,1;30,25;Pratique pour de nombreuses applications et branches : déménagement, entrepÇït, charger et déchargerConvient pour une surface planeConvient entre autres pour les appareils et les boÇ©tes (de déménagement);STEEKWAGEN 2-WIELIG;Hulpmiddel in vele toepassingen en branches zoals verhuizen, magazijn, laden en lossenGeschikt voor vlakke ondergrondOnder andere geschikt voor apparaten en (verhuis)dozen
DIABLE 6 ROUES;12031.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transporter-1/diable-6-roues;18,15;45,38;Pratique pour de nombreuses applications et branches : déménagement, entrepÇït, charger et déchargerBasculant sur 6 roues pour faciliter le transport sur les seuils et les escaliersConvient entre autres pour les appareils et les boÇ©tes (de déménagement);STEEKWAGEN 6-WIELIG;Hulpmiddel in vele toepassingen en branches zoals verhuizen, magazijn, laden en lossen6-wielig kantelbaar voor transport over trappen en drempelsOnder andere geschikt voor apparaten en (verhuis)dozen
CONTENEUR DE GAZ;60254.0;https://www.boels.be/fr/louer/chariots-telescopiques-chariots-elevateurs/transporter-1/conteneur-de-gaz;p.s.d.;p.s.d.;L'un des modèles de conteneurs de gaz les plus utilisés, combinant une importante capacité de chargement avec une capacité d'empilement. Convient particulièrement pour les petites pièces, et pratique d'utilisation grâce à ses deux clapets en acier sur l'avant.;GAASCONTAINER;Een van de meest gebruikte modellen gaascontainers die een hoog laadvermogen combineert met een stapelbaar vermogen. Uitermate geschikt voor kleine onderdelen en door zijn twee stalen kleppen aan de voorzijde zeer praktisch in gebruik.Eenvoudig stapelbaarGeleverd met stevig onderstel op 4 potenVanaf elke zijde te benaderen door heftrucks en palletwagens
